expand href,column-occurred,column-city,column-state,column-country,column-shape,column-summary,column-reported,column-hasimage,column-explanation
https://nuforc.org/sighting/?id=184389,10/08/2024 22:29,Eastover,SC,USA,Cigar,"With a friend who actually works works at McIntyre national Air Force Base. Driving down highway 601, Saw a bright light over a cotton",11/20/2024,,
https://nuforc.org/sighting/?id=183328,10/03/2024 19:37,Seaside,OR,USA,Triangle,"200' el S-N, approach, 2 bright lights on far points of triangular base, 3rd light, large, convex retreating flying backwards, NO sound",10/05/2024,Y,
https://nuforc.org/sighting/?id=189179,10/02/2024 02:49,Lancaster,SC,USA,Oval,I saw an extended pentagon shape like window from my window.It was about 200 to 300 feet in the air. It was steady and silent,04/26/2025,,
https://nuforc.org/sighting/?id=188087,09/30/2024 22:00,Calgary,AB,Canada,Changing,"I saw a rectangular craft emerge from a ripple in the sky, descend, and vanish like a train entering a tunnel.",03/03/2025,,
https://nuforc.org/sighting/?id=183257,09/28/2024 20:15,Spearfish,SD,USA,Chevron,Larger than football field sized craft few over the sky in less than 10 seconds,09/29/2024,Y,
https://nuforc.org/sighting/?id=184362,09/27/2024 21:00,Moose Heights,BC,Canada,Circle,Very large circle shaped craft sitting close to ground with large bright green lighted square lights. The lights made a circle shape,11/19/2024,,
https://nuforc.org/sighting/?id=188832,09/27/2024 19:30,Riverside,CA,USA,Circle,Sighting of craft near my home in front of mountain area,04/10/2025,Y,
https://nuforc.org/sighting/?id=184519,09/22/2024 22:00,,,Greenland,Diamond,"Flying from Greenlands horizon directly under our airplane. Could fly as close as less than 10 m bellow us, almost like taunting us.",11/25/2024,,
https://nuforc.org/sighting/?id=183211,09/22/2024 01:30,La Crosse,WI,USA,Orb,Hovering above the ground and then accelerated away a great speed.,09/26/2024,,
https://nuforc.org/sighting/?id=184505,09/20/2024 21:00,Marathon,FL,USA,Triangle,Craft directly above traveling at 60mph completely silent no exhaust no signs of engines propulsion systems no lights no markings or #s,11/25/2024,,
https://nuforc.org/sighting/?id=183105,09/18/2024 13:00,League City,TX,USA,Sphere,I saw a dark basketball sized sphere passing my window while flying a small plane.,09/18/2024,,
https://nuforc.org/sighting/?id=183084,09/17/2024 14:25,Reef Station,CA,USA,Cylinder,Gray cylinder passing 10ft underneath military aircraft,09/17/2024,Y,
https://nuforc.org/sighting/?id=183085,09/17/2024 05:14,Ponte Vedra Beach,FL,USA,Egg,Quick but clearly seen,09/17/2024,,
https://nuforc.org/sighting/?id=184122,09/15/2024 19:25,Cañon City,CO,USA,Sphere,"~3' dia dull metallic sphere seen 125' away, and 50' high",11/14/2024,Y,
https://nuforc.org/sighting/?id=183985,09/15/2024 19:25,Cañon City,CO,USA,Sphere,"~3' dia dull metallic sphere seen 125' away, and 50' high",11/10/2024,Y,
https://nuforc.org/sighting/?id=188576,09/09/2024 18:00,Greer,SC,USA,Other,"Odd-shaped craft like a teapot with no spout and no handle, the top was brown, rest was silver color.",03/27/2025,,
https://nuforc.org/sighting/?id=183172,09/08/2024 21:23,Oostende,West Flanders,Belgium,Orb,Approx. 5-foot wide orb that was the mixed color of fire encapsulated in glass hovered above rural tree line before disappearing,09/23/2024,,
https://nuforc.org/sighting/?id=182915,09/03/2024 20:30,Northampton,MA,USA,Diamond,Sighting of a black diamond shaped flying object about 30' wide with lights on each corner,09/04/2024,,
https://nuforc.org/sighting/?id=182888,09/02/2024 00:20,Chelyan,WV,USA,Changing,Driving S on Rt. 61 I noticed the clouds towards the SE were emitting this almost neon/electric blue color from behind it. Got a video,09/02/2024,Y,
https://nuforc.org/sighting/?id=182855,08/31/2024 23:45,Nacogdoches,TX,USA,Other,V shaped UFO,08/31/2024,,
https://nuforc.org/sighting/?id=182863,08/28/2024 23:00,,,International Waters,Light,Up to six satellite appearing lights under and to west of Big Dipper tail,08/31/2024,Y,
https://nuforc.org/sighting/?id=184363,08/24/2024 21:22,Cleveland,OH,USA,Formation,Glob of lights in a stationary position slowly changes formations while pulsating its lights through the sky.,11/19/2024,Y,
https://nuforc.org/sighting/?id=182756,08/23/2024 12:07,Boston,MA,USA,Star,Viewed from the flight deck by both pilots and a cabin crew,08/24/2024,,
https://nuforc.org/sighting/?id=182743,08/22/2024 21:48,Salem,IN,USA,Triangle,Large bright blue/white lights shined down right on top of us. I told my friend from Louisille to check herself for burns lonight,08/22/2024,,Meteor?
https://nuforc.org/sighting/?id=182671,08/15/2024 23:58,Sterling,IL,USA,Orb,My Co-pilot a former Airforce pilot pointed out 3 objects to my attention.,08/17/2024,,
https://nuforc.org/sighting/?id=182905,08/15/2024 00:28,Chester,NY,USA,Orb,"3 orbs appear out of thin air in a flash, fly low & fast in triangle formation, begin spiraling around each other, then vanishes",09/03/2024,,
https://nuforc.org/sighting/?id=182661,08/14/2024 22:00,Buffalo,NY,USA,Triangle,"Two triangular craft. At jet altitude, below clouds. Hovering over Canadian side of the Lake",08/16/2024,,
https://nuforc.org/sighting/?id=182982,08/14/2024 00:00,Mesquite,TX,USA,Triangle,"I saw a black triangle craft with one white light directly in the middle, and a red blinking light on its right hand side.",09/10/2024,,
https://nuforc.org/sighting/?id=184542,08/09/2024 00:09,Elbe,WA,USA,Triangle,A craft with 3 pulsing lights and red cascading lights coming from it about 40ft across.,11/27/2024,Y,Drone
https://nuforc.org/sighting/?id=183117,08/01/2024 22:00,Little Alps,OR,USA,Orb,"At Anthony Lakes in eastern Oregon, 3 witnesses saw a giant orange orb 10-12 feet in diameter hovering over water.",09/20/2024,Y,
https://nuforc.org/sighting/?id=182552,08/01/2024 03:40,Fort Edward,NY,USA,Cigar,Bright green cigar shaped craft flies past our plane,08/08/2024,,
https://nuforc.org/sighting/?id=182456,08/01/2024 00:25,Sylvan Lake,AB,Canada,Triangle,A triangle craft with 5 circle lights around flew over my house slowly.,08/01/2024,,
https://nuforc.org/sighting/?id=182498,07/30/2024 13:35,Deer Park,WA,USA,Oval,Craft Flying Just Above The Trees No Sound,08/04/2024,,
https://nuforc.org/sighting/?id=182416,07/29/2024 01:15,Spring,TX,USA,Triangle,"The craft was a large black triangle. The underside had red lights on all 3 points, with a large white light in the middle.",07/29/2024,Y,
https://nuforc.org/sighting/?id=182418,07/27/2024 12:15,Hampstead,NC,USA,Cylinder,"Aircraft reports unlit, solid cylindrical object oriented vertically, moving horizontally",07/29/2024,,
https://nuforc.org/sighting/?id=182373,07/23/2024 20:15,Wausau,WI,USA,Oval,"I was driving eastbound on ""Z"" and I saw a large gray oval flying very low in the distance, barely above the trees flying northbound.",07/23/2024,,
https://nuforc.org/sighting/?id=182335,07/19/2024 23:35,Watervliet,NY,USA,Cylinder,"Cylindrical / Pill shaped object with a reddish/blueish lights hovering, no sound, rapidly left",07/19/2024,,
https://nuforc.org/sighting/?id=186534,07/17/2024 22:15,Glens Falls North,NY,USA,Disk,"While out with my dog at night, I saw the UFO just over the tree line.",01/08/2025,,
https://nuforc.org/sighting/?id=182286,07/14/2024 22:00,Lebanon,TN,USA,Triangle,"Unmoving at first, then flew at us and hovered over the car and froze. Then flew away slowly to the right and out of sight.",07/14/2024,Y,
https://nuforc.org/sighting/?id=182278,07/12/2024 11:00,Eagle Grove,IA,USA,Rectangle,20 foot drone-like box.,07/14/2024,Y,
https://nuforc.org/sighting/?id=182235,07/09/2024 21:45,Sarasota,FL,USA,Triangle,"Slow moving, hovering low, just above the telephone poles and tree line. Solid black triangle with 3 lights on the bottom.",07/10/2024,Y,
https://nuforc.org/sighting/?id=184121,07/05/2024 10:30,Bailey,CO,USA,Cigar,"Approx. 500 yards directly in front of me, an Aircraft carrier sized craft. No sound, no markings just windows. Just moved a bit.",11/14/2024,,
https://nuforc.org/sighting/?id=182004,06/22/2024 20:20,Watertown,MA,USA,Sphere,"Spiky Black VW Bug sized and shaped object 500 ft high, 80 mph, flew over house, no sound, looked evil.",06/23/2024,,
https://nuforc.org/sighting/?id=182039,06/21/2024 10:30,Richland,TX,USA,Flash,"Clear night brightest light ever seen don’t know how long it was there, just remember a white and blue beam and it disappeared",06/24/2024,,
https://nuforc.org/sighting/?id=181953,06/16/2024 14:59,Anchor Point,AK,USA,Cigar,Large object hovering over summit of Redoubt volcano,06/19/2024,Y,
https://nuforc.org/sighting/?id=182083,06/11/2024 00:31,,,Unspecified,Orb,"Lights in low earth orbit illuminating brightly then fading, staying stationary, then moving in multiple directions, then orbiting",06/28/2024,,
https://nuforc.org/sighting/?id=181847,06/10/2024 23:30,Summerfield,NC,USA,Triangle,Bright Triangle Craft Hovering Next to Cloud,06/12/2024,Y,
https://nuforc.org/sighting/?id=181846,06/10/2024 21:00,Ocala,FL,USA,Changing,Group observed a helicopter circling a lighted object for several minutes. Object changed shape and departed rapidly to the east.,06/12/2024,,
https://nuforc.org/sighting/?id=181776,06/05/2024 01:00,Golden,CO,USA,Disk,We saw a large disc shaped craft with three levels of windows. It hovered silently and then disappeared into thin air.,06/05/2024,,
https://nuforc.org/sighting/?id=182372,05/19/2024 21:00,Cape Coral,FL,USA,Other,Circular ended triangle craft,07/23/2024,Y,
https://nuforc.org/sighting/?id=181495,05/12/2024 20:58,Los Médanos,Baja California,Mexico,Cylinder,"We observed a very large (500-1500 ft long), dark, unlit, flying object flying below 10,000 ft down the Chico valley.",05/13/2024,,
https://nuforc.org/sighting/?id=181488,05/10/2024 21:00,Clewiston,FL,USA,Light,We saw 2 extremely bright lights 50 feet off the ground going past us heading south,05/12/2024,,
https://nuforc.org/sighting/?id=181256,04/24/2024 03:00,,,International Waters,Light,Multiple objects above our altitude.,04/24/2024,Y,
https://nuforc.org/sighting/?id=184314,04/22/2024 22:15,North Bergen,NJ,USA,Changing,Large mothership like vessel taking up large portion of sky we were stuck staring and could not look away,11/18/2024,,
https://nuforc.org/sighting/?id=181673,04/13/2024 23:45,Menomonie,WI,USA,Triangle,Walking home 11:30-12:00. Sat on bench halfway home and noticed triangle of lights in sky. Could see the outline of object.,05/28/2024,Y,
https://nuforc.org/sighting/?id=181169,04/12/2024 21:56,Navarre,FL,USA,Triangle,"Triangle object, 16 visible lights, craft left line of sight without flying over horizon, instead appearing to leave orbit",04/15/2024,Y,
https://nuforc.org/sighting/?id=181509,04/12/2024 21:00,Navarre,FL,USA,Triangle,Craft was seen over overhead with a triangle shape. Seems to be camouflaged,05/14/2024,,
https://nuforc.org/sighting/?id=181173,04/12/2024 20:30,Indio,CA,USA,Oval,"On a stargazing trip with 3 NASA scientists, a cluster of objects repeatedly flew overhead.",04/15/2024,,
https://nuforc.org/sighting/?id=181168,04/12/2024 20:10,Yucca,AZ,USA,Oval,"I witnessed and filmed an oblong object moving in the sky with no noise, a large directional light and window.",04/15/2024,Y,
https://nuforc.org/sighting/?id=186012,04/08/2024 21:30,Howells,NE,USA,Disk,Disk on side in backyard,12/26/2024,,
https://nuforc.org/sighting/?id=181300,04/08/2024 19:45,Seagoville,TX,USA,Triangle,Saw a triangle craft less than 100 ft away from me when I took my dog out at sunset the night of the total eclipse,04/28/2024,,
https://nuforc.org/sighting/?id=181062,04/05/2024 03:50,Rock Island,IL,USA,Other,Crazy Light was first..,04/07/2024,,
https://nuforc.org/sighting/?id=187440,03/28/2024 23:00,Crownpoint,NM,USA,Triangle,Sighting of several objects to include a triangle shaped object that flew overhead.,02/03/2025,,
https://nuforc.org/sighting/?id=182298,03/28/2024 09:00,Breckenridge,CO,USA,Sphere,Very shiny metallic sphere hovering about tree line,07/16/2024,,
https://nuforc.org/sighting/?id=180939,03/25/2024 14:25,New York,NY,USA,Cylinder,Black flying cylinder object at eye level to me on airplane.,03/26/2024,Y,Balloon
https://nuforc.org/sighting/?id=180938,03/24/2024 19:49,Temple,TX,USA,Triangle,"A pyramid-shaped black object the size of a basketball flying above the clouds 150ft from our plane. Had no wings, propellers, or trail",03/26/2024,,
https://nuforc.org/sighting/?id=180893,03/21/2024 20:50,Jacksboro,TN,USA,Triangle,"Black triangle craft silently traveling directly above me, emitting no sound save for a humming vibration that I could feel and hear.",03/21/2024,Y,
https://nuforc.org/sighting/?id=180827,03/15/2024 12:30,Springfield,OR,USA,Sphere,"30-50' diameter light burnt orange sphere which came from the west/southwest over my farm, flew for 20-30 miles before disappearing.",03/15/2024,,
https://nuforc.org/sighting/?id=180825,03/13/2024 03:20,Idaho Falls,ID,USA,Chevron,"Inverted v shaped, 7 bright lights,fast moving , no sound traveling north to northeast",03/15/2024,,
https://nuforc.org/sighting/?id=187244,03/10/2024 23:59,Fishtail,MT,USA,Disk,One Large stationary Craft with 6+ smaller craft zigzagging across the night sky,01/26/2025,,
https://nuforc.org/sighting/?id=184684,03/09/2024 09:46,Cabo Rojo,Cabo Rojo,Puerto Rico,Circle,Circular craft. Travelled across entire horizon line about 8 seconds.,12/02/2024,Y,
https://nuforc.org/sighting/?id=182597,03/09/2024 00:30,Strawberry Plains,TN,USA,Triangle,"It slowly flew over my house, hovered for ~5 sec, rotated 180 degrees, then shot off in 2 different directions.",08/11/2024,Y,
https://nuforc.org/sighting/?id=180677,03/02/2024 22:23,Beckley,WV,USA,Orb,My captain and I saw moving stars. Looked kinda like satellites.,03/03/2024,Y,
https://nuforc.org/sighting/?id=180661,02/28/2024 22:00,Felton,CA,USA,Other,"Vaguely cube shaped, with multicolored lights and some motion.",03/01/2024,,
https://nuforc.org/sighting/?id=180624,02/28/2024 21:00,Mogi das Cruzes,São Paulo,Brazil,Orb,At least 40 orbs of light rising from the horizon in the distance,02/29/2024,,
https://nuforc.org/sighting/?id=180628,02/28/2024 19:06,Manitowoc,WI,USA,Triangle,Light flicker on house then looked up and seen triangle with 6 lights.,02/29/2024,,
https://nuforc.org/sighting/?id=180616,02/27/2024 21:00,,-,USA,Orb,Multiple orbs of light over the Pacific Ocean maneuvering in a purposeful way for over two hours,02/28/2024,,
https://nuforc.org/sighting/?id=182382,02/27/2024 16:25,Bilston,England,United Kingdom,Orb,"1 large red/orange orb that split into 3 then slowly descended in formation. Then, all together they flew north until they disappeared",07/24/2024,,
https://nuforc.org/sighting/?id=180588,02/25/2024 21:12,Washington,DC,USA,Light,White light illuminated stationary before rapidly heading North and disappearing,02/25/2024,Y,
https://nuforc.org/sighting/?id=180589,02/24/2024 10:30,Great Hallingbury,England,United Kingdom,Cigar,UFO looked like a huge elongated wing seen edge on. It was hovering about 2 km from my location. It then abruptly vanished.,02/25/2024,,
https://nuforc.org/sighting/?id=188222,02/20/2024 22:00,,England,United Kingdom,Rectangle,Stood in a courtyard between buildings. Saw small bright light followed by a large craft 200’ft up flying slowly above the city,03/10/2025,,
